"","Ticker Symbol","For Year","Total Assets","Intangible Assets","Liabilities","Earnings Per Share","Total Revenue","Current Ratio","Quick Ratio","Profit Margin","Operating Margin","Total Liabilities","Total Equity","Retained Earnings","Gross Margin","Estimated Shares Outstanding","Book Value","Asset Turnover","Total Debt To Equity","date","open","close","low","high","volume","month","Name","Sector","Industry"
"1364","UNM",2013,59403600000,0,593700000,3.24,10368600000,NA,NA,8,12,50744500000,8659100000,8083200000,32,261419753.086,58809900000,0.174544977072097,5.86025106535321,2013-04-01,28.26,28.049999,28.01,28.35,1600400,"04","Unum Group","Finance","Accident &Health Insurance"
"1365","UNM",2014,62450200000,0,1077400000,1.62,10524500000,NA,NA,4,5,53928300000,8521900000,7302300000,27,248209876.543,61372800000,0.168526281741291,6.32820145742147,2014-04-01,35.610001,35.43,35.099998,35.639999,1059500,"04","Unum Group","Finance","Accident &Health Insurance"
"1366","UNM",2015,60589700000,0,313900000,3.51,10731300000,NA,NA,8,12,51925800000,8663900000,7995200000,33,247037037.037,60275800000,0.177114261995026,5.99335172381953,2015-04-01,33.68,33.380001,33.310001,33.68,798700,"04","Unum Group","Finance","Accident &Health Insurance"
"1367","UNP",2013,4.9731e+10,0,2.36e+08,9.47,2.1963e+10,105,88,20,34,2.8506e+10,2.1225e+10,2.3901e+10,73,463357972.545,4.9495e+10,0.441636001689087,1.34303886925795,2013-04-01,142.410004,140.100006,139.919998,142.970001,2735000,"04","Union Pacific Corporation","Transportation","Railroads"
"1368","UNP",2014,5.2372e+10,0,-1.8e+07,5.77,2.3988e+10,117,98,22,36,3.1183e+10,2.1189e+10,2.7367e+10,75,897746967.071,5.239e+10,0.458031008936073,1.47165982349332,2014-04-01,188.380005,188.440002,186.669998,188.539993,2681000,"04","Union Pacific Corporation","Transportation","Railroads"
"1369","UNP",2015,5.46e+10,0,-3.61e+08,5.51,2.1813e+10,129,106,22,37,3.3898e+10,2.0702e+10,3.0233e+10,80,866061705.989,5.4961e+10,0.399505494505494,1.63742633561975,2015-04-01,107.760002,107.339996,106.379997,108.150002,5277000,"04","Union Pacific Corporation","Transportation","Railroads"
"1370","UPS",2012,3.8863e+10,6.03e+08,2.46e+08,0.84,5.4127e+10,186,186,1,2,3.421e+10,4.653e+09,7.997e+09,75,960714285.714,3.8014e+10,1.39276432596557,7.35224586288416,2012-04-02,80.309998,80.669998,80.120003,80.970001,2979300,"04","United Parcel Service, Inc.","Transportation","Trucking Freight/Courier Services"
"1371","UPS",2013,3.6212e+10,7.75e+08,4.94e+08,4.65,5.5438e+10,188,188,8,13,2.9738e+10,6.474e+09,6.925e+09,75,940215053.763,3.4943e+10,1.53092897382083,4.59345072598085,2013-04-01,85.809998,84.470001,84.330002,85.949997,2959800,"04","United Parcel Service, Inc.","Transportation","Trucking Freight/Courier Services"
"1372","UPS",2014,3.544e+10,8.47e+08,6.99e+08,3.31,5.8232e+10,130,130,5,9,3.3299e+10,2.141e+09,5.726e+09,75,916012084.592,3.3894e+10,1.6431151241535,15.5530126109295,2014-04-01,97.739998,97.339996,97.089996,97.800003,2552200,"04","United Parcel Service, Inc.","Transportation","Trucking Freight/Courier Services"
"1373","UPS",2015,3.8311e+10,1.549e+09,-2.16e+08,5.38,5.8363e+10,123,123,8,13,3.5841e+10,2.47e+09,6.001e+09,78,900371747.212,3.6978e+10,1.5234005899089,14.5105263157895,2015-04-01,96.489998,96.540001,95.669998,97.010002,3394700,"04","United Parcel Service, Inc.","Transportation","Trucking Freight/Courier Services"
"1374","URBN",2013,1797211000,0,31756000,1.63,2794925000,349,236,8,13,442623000,1354588000,1315079000,37,145591411.043,1765455000,1.55514572301193,0.326758394434322,2013-04-01,38.880001,38.41,38.189999,39.080002,2088100,"04","Urban Outfitters, Inc.","Consumer Services","Clothing/Shoe/Accessory Stores"
"1375","URBN",2014,2221214000,0,68162000,1.92,3086608000,300,206,9,14,527044000,1694170000,1597439000,38,147062500,2153052000,1.38960406336355,0.311092747481067,2014-04-01,36.650002,36.650002,36.349998,36.740002,2798400,"04","Urban Outfitters, Inc.","Consumer Services","Clothing/Shoe/Accessory Stores"
"1376","URBN",2015,1888741000,0,48543000,1.7,3323077000,229,127,7,11,560772000,1327969000,1343383000,35,136722352.941,1840198000,1.7594138105754,0.422277929680587,2015-04-01,45.52,44.75,44.200001,45.630001,2932600,"04","Urban Outfitters, Inc.","Consumer Services","Clothing/Shoe/Accessory Stores"
"1377","UTX",2013,9.0594e+10,1.5521e+10,9.15e+08,6.35,5.66e+10,129,84,10,15,5.8728e+10,3.1866e+10,4.0539e+10,29,900944881.89,7.4158e+10,0.624765437004658,1.84296742609678,2013-04-01,93.160004,92.919998,92.699997,93.410004,2543400,"04","United Technologies Corporation","Capital Goods","Aerospace"
"1378","UTX",2014,9.1206e+10,1.5528e+10,-6.06e+08,6.92,5.79e+10,134,102,11,17,5.9993e+10,3.1213e+10,4.4611e+10,29,898843930.636,7.6284e+10,0.634826656141043,1.92205170922372,2014-04-01,117.089996,117.919998,116.779999,118,3304000,"04","United Technologies Corporation","Capital Goods","Aerospace"
"1379","UTX",2015,8.7484e+10,1.5603e+10,3.43e+08,8.72,5.6098e+10,118,82,14,13,6.0126e+10,2.7358e+10,4.9956e+10,28,872477064.22,7.1538e+10,0.641237254812309,2.19774837341911,2015-04-01,117.370003,115.919998,115.360001,117.480003,3426200,"04","United Technologies Corporation","Capital Goods","Aerospace"
"1380","V",2013,3.5956e+10,1.1351e+10,-3.136e+09,NA,1.1778e+10,180,180,42,61,9.086e+09,2.687e+10,7.974e+09,84,NA,2.7741e+10,0.327567026365558,0.338146631931522,2013-04-01,169.75,167.350006,166.899994,170.990005,13235200,"04","Visa Inc.","Miscellaneous","Business Services"
"1381","V",2014,3.8569e+10,1.1411e+10,1.562e+09,NA,1.2702e+10,159,159,43,61,1.1156e+10,2.7413e+10,9.131e+09,85,NA,2.5596e+10,0.329331846819985,0.406960201364316,2014-04-01,217.080002,214.699997,214.550003,218.160004,9090400,"04","Visa Inc.","Miscellaneous","Business Services"
"1382","V",2015,3.9367e+10,1.1361e+10,-8.93e+08,NA,1.388e+10,187,187,46,65,9.525e+09,2.9842e+10,1.1843e+10,85,NA,2.8899e+10,0.352579571722509,0.319181020038871,2015-04-01,65.449997,65.18,64.449997,65.519997,7633000,"04","Visa Inc.","Miscellaneous","Business Services"
"1383","VAR",2013,3468474000,0,49651000,4.04,2942897000,233,187,15,21,1754627000,1713847000,1010343000,42,108477227.723,3418823000,0.848470249452641,1.02379442272268,2013-04-01,72,71.889999,71.209999,72.07,513900,"04","Varian Medical Systems, Inc.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"1384","VAR",2014,3357290000,0,33100000,3.88,3049800000,208,160,13,19,1740870000,1616420000,931241000,43,104046391.753,3324190000,0.908411248358051,1.07699112854332,2014-04-01,84.220001,84.18,83.779999,84.599998,626400,"04","Varian Medical Systems, Inc.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"1385","VAR",2015,3578700000,72600000,64100000,4.13,3099100000,174,129,13,18,1867100000,1711600000,1017800000,41,99636803.8741,3.442e+09,0.865984854835555,1.09085066604347,2015-04-01,94.220001,93.059998,92.349998,94.440002,733700,"04","Varian Medical Systems, Inc.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"1386","VFC",2014,9845300000,2433552000,67652000,2.42,12282161000,250,158,9,12,4214418000,5630882000,3231753000,49,432853305.785,7344096000,1.24751515951774,0.748447223720902,2014-04-01,62.07,62.18,61.939999,62.830002,1589600,"04","V.F. Corporation","Consumer Non-Durables","Apparel"
"1387","VFC",2015,9639542000,2112619000,-52994000,2.9,12376744000,214,131,10,13,4254704000,5384838000,3128731000,48,424687241.379,7579917000,1.2839556070195,0.790126648192573,2015-04-01,75.379997,75.029999,74.25,75.379997,1581300,"04","V.F. Corporation","Consumer Non-Durables","Apparel"
"1388","VIAB",2013,2.3829e+10,2.79e+08,-3.1e+07,4.93,1.3794e+10,177,157,17,28,1.8636e+10,5.193e+09,1.1629e+10,51,485801217.039,2.3581e+10,0.578874480674808,3.58867706528018,2013-04-01,61.77,61.720001,60.82,61.98,2435300,"04","Viacom Inc.","Consumer Services","Television Services"
"1389","VIAB",2014,2.3047e+10,3.99e+08,2.52e+08,5.53,1.3783e+10,133,112,17,30,1.9328e+10,3.719e+09,1.3465e+10,53,432368896.926,2.2396e+10,0.598038790298086,5.19709599354665,2014-04-01,86.040001,86.720001,85.690002,86.769997,2740800,"04","Viacom Inc.","Consumer Services","Television Services"
"1390","VIAB",2015,2.2143e+10,3.4e+08,-9e+06,4.78,1.3268e+10,119,98,14,23,1.8605e+10,3.538e+09,1.478e+10,48,402092050.209,2.1812e+10,0.599196134218489,5.25862068965517,2015-04-01,67.690002,67.309998,65.800003,68.519997,4554200,"04","Viacom Inc.","Consumer Services","Television Services"
"1391","VLO",2012,4.4477e+10,2.13e+08,0,3.77,1.38393e+11,138,88,2,4,2.6445e+10,1.8032e+10,1.7032e+10,9,552519893.899,4.4264e+10,3.11156327989748,1.4665594498669,2012-04-02,25.659999,26.329998,25.380001,26.540002,9081400,"04","Valero Energy Corporation","Energy","Integrated oil Companies"
"1392","VLO",2013,4.726e+10,0,0,4.99,1.38074e+11,147,103,2,3,2.78e+10,1.946e+10,1.897e+10,8,545090180.361,4.726e+10,2.92158273381295,1.42857142857143,2013-04-01,45.300002,44.969996,44.539998,45.530004,9176100,"04","Valero Energy Corporation","Energy","Integrated oil Companies"
"1393","VLO",2014,4.555e+10,0,0,6.88,1.30844e+11,166,100,3,5,2.4873e+10,2.0677e+10,2.2046e+10,10,527616279.07,4.555e+10,2.87253567508233,1.20293079266818,2014-04-01,53.59,55.509998,53.48,55.759998,8715200,"04","Valero Energy Corporation","Energy","Integrated oil Companies"
"1394","VLO",2015,4.4343e+10,0,0,8,8.7804e+10,203,123,5,7,2.3816e+10,2.0527e+10,2.5188e+10,15,498750000,4.4343e+10,1.98010960016237,1.16022799240025,2015-04-01,63.970001,63.450001,63.369999,64.279999,7650700,"04","Valero Energy Corporation","Energy","Integrated oil Companies"
"1395","VMC",2012,8126599000,692532000,41154000,-0.41,2567310000,226,149,2,3,4365537000,3761062000,1276649000,13,128275609.756,7392913000,0.31591444342215,1.16071923302514,2012-04-02,42.5,43.189999,42.290001,43.299999,713900,"04","Vulcan Materials Company","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)"
"1396","VMC",2013,8259143000,697578000,-22054000,0.19,2770709000,318,203,1,7,4321037000,3938106000,1295834000,15,128326315.789,7583619000,0.335471731146924,1.09723735216878,2013-04-01,51.700001,50.240002,50.029999,51.700001,294800,"04","Vulcan Materials Company","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)"
"1397","VMC",2014,8041097000,758243000,-42421000,1.56,2994169000,204,132,7,18,3864398000,4176699000,1471845000,20,131360897.436,7325275000,0.372358274001669,0.925227793527855,2014-04-01,66.870003,66.480003,65.870003,66.870003,763100,"04","Vulcan Materials Company","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)"
"1398","VMC",2015,8301632000,766579000,10394000,1.66,3422181000,307,209,6,16,3847444000,4454188000,1618507000,25,133239156.627,7524659000,0.412229908528829,0.8637812324042,2015-04-01,84.360001,84.220001,83.459999,84.459999,1149700,"04","Vulcan Materials Company","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)"
"1399","VNO",2013,20097224000,307436000,-54305000,2.1,2299176000,NA,NA,21,29,13331992000,6765232000,-1734839000,60,226652857.143,19844093000,0.114402665761202,1.97066294252732,2013-04-01,83.559992,84.219998,83.470002,84.260007,680000,"04","Vornado Realty Trust","Consumer Services","Real Estate Investment Trusts"
"1400","VNO",2014,21157980000,225155000,47753000,4.18,2312512000,NA,NA,37,30,14412554000,6745426000,-1505385000,59,206902392.344,20885072000,0.109297390393601,2.13664103645937,2014-04-01,98.619999,99.440006,98.099989,99.51999,860900,"04","Vornado Realty Trust","Consumer Services","Real Estate Investment Trusts"
"1401","VNO",2015,21143293000,227901000,-48067000,3.61,2502267000,NA,NA,30,30,14445698000,6697595000,-1766780000,60,210646537.396,20963459000,0.118348026487643,2.15684854040891,2015-04-01,111.949997,110.300003,109.879997,111.949997,1035200,"04","Vornado Realty Trust","Consumer Services","Real Estate Investment Trusts"
"1402","VRSK",2012,2360336000,520935000,-87940000,1.98,1407848000,67,67,23,41,2104745000,255591000,905727000,63,166233333.333,1927341000,0.59646084286305,8.23481656239852,2012-04-02,46.759998,46.82,46.540001,46.950001,928800,"04","Verisk Analytics, Inc.","Technology","EDP Services"
"1403","VRSK",2013,2504451000,447618000,8007000,2.07,1595703000,110,110,22,38,1956862000,547589000,1254107000,61,168299516.908,2048826000,0.637146823794915,3.57359625558585,2013-04-01,61.099998,61.139999,60.610001,61.880001,787900,"04","Verisk Analytics, Inc.","Technology","EDP Services"
"1404","VRSK",2014,2345330000,406476000,18945000,2.41,1746726000,50,50,23,38,2134287000,211043000,1654149000,59,165992531.12,1919909000,0.744767687276417,10.113043313448,2014-04-01,59.970001,59.740002,59.580002,60.060001,1378500,"04","Verisk Analytics, Inc.","Technology","EDP Services"
"1405","VRSK",2015,5615927000,1376745000,-63307000,3.07,2068010000,41,41,25,36,4243916000,1372011000,2161726000,61,165334527.687,4302489000,0.368240185458251,3.09320843637551,2015-04-01,71.410004,71.529999,71.019997,71.849998,1108200,"04","Verisk Analytics, Inc.","Technology","EDP Services"
"1406","VRSN",2012,2062476000,0,70477000,2.04,873592000,236,236,37,52,2071799000,-9323000,-19900545000,81,156878431.373,1991999000,0.423564686328471,-222.224498551968,2012-04-02,38.330002,38.75,38.27,38.84,2010700,"04","VeriSign, Inc.","Technology","EDP Services"
"1407","VRSN",2013,2660767000,0,62319000,3.77,965087000,89,89,56,55,3084325000,-423558000,-19356095000,81,144416445.623,2598448000,0.362710075703735,-7.28194249665925,2013-04-01,47.240002,47.290001,47.150002,47.73,1519700,"04","VeriSign, Inc.","Technology","EDP Services"
"1408","VRSN",2014,1901150000,0,79937000,2.8,1010117000,103,103,35,56,2784616000,-883466000,-19000835000,81,126878571.429,1821213000,0.531318938537201,-3.15192208868253,2014-04-01,54.080002,53.950001,53.84,54.470001,2517600,"04","VeriSign, Inc.","Technology","EDP Services"
"1409","VRSN",2015,2357737000,0,92001000,3.29,1059366000,131,131,35,57,3428184000,-1070447000,-18625599000,82,114053495.441,2265736000,0.449314745452949,-3.20257238331277,2015-04-01,66.690002,66.57,66.019997,67.169998,786300,"04","VeriSign, Inc.","Technology","EDP Services"
"1410","VRTX",2012,2759288000,663500000,1815000,-0.5,1527042000,367,360,7,3,1760108000,999180000,-3521867000,82,214064000,2093973000,0.553418852979464,1.76155247302788,2012-04-02,40.740002,40.48,39.830002,40.900002,1758700,"04","Vertex Pharmaceuticals Incorporated","Health Care","Major Pharmaceuticals"
"1411","VRTX",2013,2319041000,0,-62591000,-1.98,1211975000,399,396,37,50,962636000,1356405000,-3966895000,89,224761616.162,2381632000,0.522619048132396,0.709696587671086,2013-04-01,55,54,53.720001,55.549999,1628500,"04","Vertex Pharmaceuticals Incorporated","Health Care","Major Pharmaceuticals"
"1412","VRTX",2014,2334679000,2.9e+07,-46164000,-3.14,580415000,420,412,127,119,1259673000,1075006000,-4705450000,89,235208598.726,2351843000,0.248605911133822,1.17178229702904,2014-04-01,71.32,71.870003,70.760002,73.120003,2319500,"04","Vertex Pharmaceuticals Incorporated","Health Care","Major Pharmaceuticals"
"1413","VRTX",2015,2498875000,284340000,51303000,-2.31,1032336000,278,267,54,45,1558908000,939967000,-5261784000,88,240837229.437,2163232000,0.413120304136862,1.65847098887514,2015-04-01,117.589996,116.43,113.68,117.589996,1910600,"04","Vertex Pharmaceuticals Incorporated","Health Care","Major Pharmaceuticals"
"1414","VTR",2013,19731494000,1010181000,24495000,1.55,2514595000,NA,NA,18,24,10907213000,8824281000,-1126541000,56,293334838.71,18696818000,0.127440679352511,1.23604552030925,2013-04-01,73.199997,73.5,72.839996,73.5,1e+06,"04","Ventas, Inc.","Consumer Services","Real Estate Investment Trusts"
"1415","VTR",2014,21165913000,955035000,-10622000,1.62,2772550000,NA,NA,17,23,12485729000,8680184000,-1526388000,56,294445061.728,20221500000,0.130991278287877,1.43841754967406,2014-04-01,60.619999,61.389999,60.380001,61.419998,1245500,"04","Ventas, Inc.","Consumer Services","Real Estate Investment Trusts"
"1416","VTR",2015,22261918000,1344422000,10687000,1.26,3285346000,NA,NA,13,22,12697591000,9564327000,-2111958000,57,332715873.016,20906809000,0.147576951815203,1.32759900409093,2015-04-01,73.110001,73.029999,72.419998,73.449997,1488800,"04","Ventas, Inc.","Consumer Services","Real Estate Investment Trusts"
"1417","VZ",2012,2.25222e+11,8.3677e+10,1.144e+09,0.31,1.15846e+11,79,75,1,11,1.92065e+11,3.3157e+10,-3.734e+09,60,2822580645.16,1.40401e+11,0.514363605686833,5.79259281599662,2012-04-02,38.290001,38.52,38.209999,38.610001,13260300,"04","Verizon Communications Inc.","Public Utilities","Telecommunications Equipment"
"1418","VZ",2013,2.74098e+11,8.1547e+10,9.25e+08,4.01,1.2055e+11,262,259,10,27,2.35262e+11,3.8836e+10,1.782e+09,63,2867082294.26,1.91626e+11,0.439806200701939,6.05783293851066,2013-04-01,49.060001,49.220001,49.009998,49.380001,6926600,"04","Verizon Communications Inc.","Public Utilities","Telecommunications Equipment"
"1419","VZ",2014,2.32616e+11,8.1069e+10,1.412e+09,2.42,1.27079e+11,105,101,8,15,2.20318e+11,1.2298e+10,2.447e+09,61,3977272727.27,1.50135e+11,0.546303779619631,17.9149455195967,2014-04-01,47.540001,47.75,47.200001,47.779999,19712800,"04","Verizon Communications Inc.","Public Utilities","Telecommunications Equipment"
"1420","VZ",2015,2.4464e+11,9.4913e+10,2.545e+09,4.38,1.3162e+11,64,60,14,25,2.28212e+11,1.6428e+10,1.1246e+10,60,4081963470.32,1.47182e+11,0.538015042511445,13.8916484051619,2015-04-01,48.450001,48.919998,48.43,49.27,13573600,"04","Verizon Communications Inc.","Public Utilities","Telecommunications Equipment"
"1421","WAT",2012,3168150000,220145000,-3785000,NA,1843641000,448,402,25,28,1700793000,1467357000,3512890000,60,NA,2951790000,0.581929832867762,1.15908603018897,2012-04-02,92.690002,93.989998,92.440002,94.470001,585400,"04","Waters Corporation","Capital Goods","Biotechnology: Laboratory Analytical Instruments"
"1422","WAT",2013,3582629000,239112000,-27299000,NA,1904218000,524,475,24,27,1819456000,1763173000,3962893000,59,NA,3370816000,0.531514147850643,1.03192142801642,2013-04-01,93.849998,93.699997,92.989998,93.860001,347500,"04","Waters Corporation","Capital Goods","Biotechnology: Laboratory Analytical Instruments"
"1423","WAT",2014,3874690000,229822000,-6408000,NA,1989344000,485,443,22,26,1980024000,1894666000,4394513000,59,NA,3651276000,0.513420170387825,1.04505173999006,2014-04-01,108.860001,108.879997,108.279999,109.550003,543200,"04","Waters Corporation","Capital Goods","Biotechnology: Laboratory Analytical Instruments"
"1424","WAT",2015,4268677000,218022000,54738000,5.7,2042332000,570,523,23,28,2209826000,2058851000,4863566000,59,82290000,3995917000,0.478446132138834,1.07332973585752,2015-04-01,124.019997,123.470001,121.800003,124.480003,417300,"04","Waters Corporation","Capital Goods","Biotechnology: Laboratory Analytical Instruments"
"1425","WDC",2013,1.4036e+10,6.05e+08,1.25e+08,4.07,1.5351e+10,191,161,6,8,6.143e+09,7.893e+09,6.749e+09,28,240786240.786,1.3306e+10,1.09368766030208,0.778284555935639,2013-04-01,50.41,50.400002,50.099998,50.900002,2167900,"04","Western Digital Corporation","Technology","Electronic Components"
"1426","WDC",2014,1.5499e+10,4.54e+08,-2.9e+07,6.88,1.513e+10,227,195,11,12,6.657e+09,8.842e+09,8.066e+09,29,235029069.767,1.5074e+10,0.976192012387896,0.75288396290432,2014-04-01,92.559998,93.540001,92.080002,93.900002,2137800,"04","Western Digital Corporation","Technology","Electronic Components"
"1427","WDC",2015,1.517e+10,3.32e+08,-1.005e+09,6.31,1.4572e+10,263,221,10,11,5.951e+09,9.219e+09,9.107e+09,29,232171156.894,1.5843e+10,0.960580092287409,0.645514697906497,2015-04-01,90.559998,92.349998,89.82,92.360001,2851900,"04","Western Digital Corporation","Technology","Electronic Components"
